Мақоми давлатӣ,Категория,№,Рамзи хизматрасонӣ,Номгӯйи хизматрасонӣ,Гирандаи хизматрасонӣ,Хизматрасонанда,Ташкилоти қабул ва додани натиҷа,Шакли хизматрасонӣ,Музднок ё ройгон
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Бақайдгирӣ (азнавбақайдгирӣ),374,000374,Бақайдгирии байналмилалии тамғаҳои молӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Замима,375,000375,Замимаи тамдид ба Шаҳодатномаи тамғаи молӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Замима,376,000376,Замимаи тамдид ба Патенти намунаи саноатӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Замима,377,000377,Замимаи тамдид ба Патенти ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Замима,378,000378,Замимаи тамдиди Нахустпатент ба ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Замима,379,000379,Замима ба нигаҳдории амали Патент ва Нахустпатент ба ихтироъ ва намунаи саноатӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,380,000380,Иҷозатнома барои фаъолияти намояндаи патентӣ,Шахсони воқеӣ ва ҳуқуқӣ,Вазорати рушди иқтисод ва савдои Ҷумҳурии Тоҷикистон,Вазорати рушди иқтисод ва савдои Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,381,000381,Иҷозатнома барои фаъолият оид ба назорати содироти маҳсулоти таъиноти дуҳадафа,Шахсони воқеӣ ва ҳуқуқӣ,Вазорати рушди иқтисод ва савдои Ҷумҳурии Тоҷикистон,Вазорати рушди иқтисод ва савдои Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,382,000382,Қарор дар бораи вогузории ҳуқуқ ба Патент ба ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,383,000383,Қарор дар бораи вогузории ҳуқуқ ба Нахустпатент ба ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,384,000384,Қарор дар бораи вогузории ҳуқуқ ба Патент ба намунаи саноатӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,385,000385,Қарор дар бораи вогузории ҳуқуқ ба тамғаи молӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,386,000386,Қарор дар бораи вогузории ҳуқуқ ба топологияи микросхемаҳои интегралӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,387,000387,Қарор дар бораи додани ҳуқуқи истифодабарии Патент ба ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,388,000388,Қарор дар бораи додани ҳуқуқи истифодабарии Нахустпатент ба ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,389,000389,Қарор дар бораи додани ҳуқуқи истифодабарии Патент ба намунаи саноатӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,390,000390,Қарор дар бораи додани ҳуқуқи истифодабарии топологияи микросхемаҳои интегралӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Қарор,391,000391,Қарор дар бораи додани ҳуқуқи истифодабарии тамғаи молӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Маълумотнома,392,000392,Маълумотнома оиди ба гузаронидани ҷустуҷӯи мавзӯӣ-иттилоотӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Маълумотнома,393,000393,Маълумотнома оид ба ҷустуҷӯи пешакии тамғаи молӣ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
ВАЗОРАТИ РУШДИ ИҚТИСОД ВА САВДОИ ҶУМҲУРИИ ТОҶИКИСТОН,Маълумотнома,394,000394,Маълумотнома оид ба ҷустуҷӯи патентӣ вобаста ба ихтироъ,Шахсони воқеӣ ва ҳуқуқӣ,Муассисаи давлатии «Маркази миллии патенту иттилоот»,Муассисаи давлатии «Маркази миллии патенту иттилоот»,"Коғазӣ, электронӣ",Музднок
